GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
08001007801,2000,78.01,"Adams County, Colorado",3758.0,33.76,956.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,175.0,113.0,11.82,18.31,0,0,0
08001007801,2001,78.01,"Adams County, Colorado",3758.0,33.76,966.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,194.0,117.0,12.11,20.08,0,0,0
08001007801,2002,78.01,"Adams County, Colorado",3758.0,33.76,976.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,83.0,58.0,5.94,8.5,1,0,0
08001007801,2003,78.01,"Adams County, Colorado",3758.0,33.76,986.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,127.0,99.0,10.04,12.88,1,0,0
08001007801,2004,78.01,"Adams County, Colorado",3758.0,33.76,996.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,131.0,107.0,10.74,13.15,0,0,0
08001007801,2005,78.01,"Adams County, Colorado",3261.45,47.14,1006.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,218.0,165.0,16.4,21.67,0,0,0
08001007801,2006,78.01,"Adams County, Colorado",3261.45,47.14,1016.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,226.0,171.0,16.83,22.24,0,0,0
08001007801,2007,78.01,"Adams County, Colorado",3261.45,47.14,1026.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,171.0,122.0,11.89,16.67,1,0,0
08001007801,2008,78.01,"Adams County, Colorado",3261.45,47.14,1036.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,113.0,82.0,7.92,10.91,1,0,0
08001007801,2009,78.01,"Adams County, Colorado",3261.45,47.14,1046.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,166.0,127.0,12.14,15.87,1,0,0
08001007801,2010,78.01,"Adams County, Colorado",3732.0,44.59,1056.0,88.66,630.0,28000.0,151700.0,41.9,12.33,14.26,62.92,0.64,7.48,0.29,2.09,0.0,92.0,65.0,6.16,8.71,1,0,0
08001007801,2011,78.01,"Adams County, Colorado",3930.0,52.25,1073.0,86.89,665.0,22184.0,165800.0,44.7,10.13,12.39,49.75,0.2,26.06,0.0,0.71,0.76,135.0,114.0,10.62,12.58,1,0,0
08001007801,2012,78.01,"Adams County, Colorado",3930.0,52.25,1090.0,86.89,665.0,22184.0,165800.0,44.7,10.13,12.39,49.75,0.2,26.06,0.0,0.71,0.76,169.0,123.0,11.28,15.5,1,0,0
08001007801,2013,78.01,"Adams County, Colorado",3930.0,52.25,1107.0,86.89,665.0,22184.0,165800.0,44.7,10.13,12.39,49.75,0.2,26.06,0.0,0.71,0.76,,,,,0,0,0
08001007801,2014,78.01,"Adams County, Colorado",3930.0,52.25,1124.0,86.89,665.0,22184.0,165800.0,44.7,10.13,12.39,49.75,0.2,26.06,0.0,0.71,0.76,,,,,0,0,0
08001007801,2015,78.01,"Adams County, Colorado",3930.0,52.25,1141.0,86.89,665.0,22184.0,165800.0,44.7,10.13,12.39,49.75,0.2,26.06,0.0,0.71,0.76,,,,,0,0,0
08001007801,2016,78.01,"Adams County, Colorado",3930.0,52.25,1158.0,86.89,665.0,22184.0,165800.0,44.7,10.13,12.39,49.75,0.2,26.06,0.0,0.71,0.76,67.0,39.0,3.37,5.79,0,0,0
08001007802,2000,78.02,"Adams County, Colorado",4620.0,33.76,1301.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,208.0,133.0,10.22,15.99,0,0,0
08001007802,2001,78.02,"Adams County, Colorado",4620.0,33.76,1279.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,194.0,123.0,9.62,15.17,0,0,0
08001007802,2002,78.02,"Adams County, Colorado",4620.0,33.76,1257.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,111.0,78.0,6.2,8.83,1,0,0
08001007802,2003,78.02,"Adams County, Colorado",4620.0,33.76,1236.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,172.0,135.0,10.93,13.92,1,0,0
08001007802,2004,78.02,"Adams County, Colorado",4620.0,33.76,1214.0,83.16,527.0,25351.0,107400.0,26.3,18.32,14.85,61.85,0.93,2.1,0.1,1.78,0.07,134.0,100.0,8.24,11.04,0,0,0
08001007802,2005,78.02,"Adams County, Colorado",4009.55,47.14,1192.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,133.0,112.0,9.4,11.16,0,0,0
08001007802,2006,78.02,"Adams County, Colorado",4009.55,47.14,1170.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,158.0,130.0,11.11,13.5,0,0,0
08001007802,2007,78.02,"Adams County, Colorado",4009.55,47.14,1148.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,125.0,85.0,7.4,10.88,1,0,0
08001007802,2008,78.02,"Adams County, Colorado",4009.55,47.14,1127.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,65.0,61.0,5.41,5.77,1,0,0
08001007802,2009,78.02,"Adams County, Colorado",4009.55,47.14,1105.0,80.44,586.0,21351.0,160500.0,32.8,13.52,16.0,65.16,0.41,0.0,1.73,1.2,1.98,74.0,63.0,5.7,6.7,1,0,0
08001007802,2010,78.02,"Adams County, Colorado",3758.0,65.46,1083.0,87.34,667.0,20833.0,120500.0,34.4,10.75,14.45,70.01,0.96,2.24,0.27,1.12,0.21,96.0,75.0,6.93,8.86,1,0,0
08001007802,2011,78.02,"Adams County, Colorado",4388.0,52.39,1095.0,91.83,761.0,23531.0,133700.0,34.0,7.79,21.7,63.65,0.71,3.53,0.0,1.96,0.66,83.0,66.0,6.03,7.58,1,0,0
08001007802,2012,78.02,"Adams County, Colorado",4388.0,52.39,1106.0,91.83,761.0,23531.0,133700.0,34.0,7.79,21.7,63.65,0.71,3.53,0.0,1.96,0.66,133.0,101.0,9.13,12.03,1,0,0
08001007802,2013,78.02,"Adams County, Colorado",4388.0,52.39,1118.0,91.83,761.0,23531.0,133700.0,34.0,7.79,21.7,63.65,0.71,3.53,0.0,1.96,0.66,,,,,0,0,0
08001007802,2014,78.02,"Adams County, Colorado",4388.0,52.39,1129.0,91.83,761.0,23531.0,133700.0,34.0,7.79,21.7,63.65,0.71,3.53,0.0,1.96,0.66,,,,,0,0,0
08001007802,2015,78.02,"Adams County, Colorado",4388.0,52.39,1141.0,91.83,761.0,23531.0,133700.0,34.0,7.79,21.7,63.65,0.71,3.53,0.0,1.96,0.66,,,,,0,0,0
08001007802,2016,78.02,"Adams County, Colorado",4388.0,52.39,1152.0,91.83,761.0,23531.0,133700.0,34.0,7.79,21.7,63.65,0.71,3.53,0.0,1.96,0.66,102.0,67.0,5.82,8.85,0,0,0
08001007900,2000,79,"Adams County, Colorado",6617.0,27.5,1212.0,62.35,587.0,28734.0,112200.0,28.4,19.83,15.26,61.18,0.83,0.88,0.09,1.8,0.14,156.0,100.0,8.25,12.87,0,0,0
08001007900,2001,79,"Adams County, Colorado",6617.0,27.5,1215.0,62.35,587.0,28734.0,112200.0,28.4,19.83,15.26,61.18,0.83,0.88,0.09,1.8,0.14,129.0,75.0,6.17,10.61,0,0,0
08001007900,2002,79,"Adams County, Colorado",6617.0,27.5,1219.0,62.35,587.0,28734.0,112200.0,28.4,19.83,15.26,61.18,0.83,0.88,0.09,1.8,0.14,75.0,50.0,4.1,6.15,1,0,0
08001007900,2003,79,"Adams County, Colorado",6617.0,27.5,1222.0,62.35,587.0,28734.0,112200.0,28.4,19.83,15.26,61.18,0.83,0.88,0.09,1.8,0.14,118.0,84.0,6.87,9.66,1,0,0
08001007900,2004,79,"Adams County, Colorado",6617.0,27.5,1225.0,62.35,587.0,28734.0,112200.0,28.4,19.83,15.26,61.18,0.83,0.88,0.09,1.8,0.14,150.0,130.0,10.61,12.24,0,0,0
08001007900,2005,79,"Adams County, Colorado",6487.0,31.28,1229.0,64.73,678.0,31983.0,152800.0,34.8,10.93,12.55,69.08,1.51,3.51,1.13,1.29,0.0,190.0,151.0,12.29,15.47,0,0,0
08001007900,2006,79,"Adams County, Colorado",6487.0,31.28,1232.0,64.73,678.0,31983.0,152800.0,34.8,10.93,12.55,69.08,1.51,3.51,1.13,1.29,0.0,194.0,150.0,12.18,15.75,0,0,0
08001007900,2007,79,"Adams County, Colorado",6487.0,31.28,1235.0,64.73,678.0,31983.0,152800.0,34.8,10.93,12.55,69.08,1.51,3.51,1.13,1.29,0.0,158.0,123.0,9.96,12.79,1,0,0
08001007900,2008,79,"Adams County, Colorado",6487.0,31.28,1238.0,64.73,678.0,31983.0,152800.0,34.8,10.93,12.55,69.08,1.51,3.51,1.13,1.29,0.0,131.0,111.0,8.96,10.58,1,0,0
08001007900,2009,79,"Adams County, Colorado",6487.0,31.28,1242.0,64.73,678.0,31983.0,152800.0,34.8,10.93,12.55,69.08,1.51,3.51,1.13,1.29,0.0,101.0,82.0,6.6,8.13,1,0,0
08001007900,2010,79,"Adams County, Colorado",5555.0,30.3,1245.0,69.94,705.0,31461.0,121500.0,37.1,16.65,14.4,63.8,0.61,2.05,0.38,1.98,0.13,131.0,110.0,8.84,10.52,1,0,0
08001007900,2011,79,"Adams County, Colorado",5961.0,30.4,1280.0,72.43,779.0,35229.0,131700.0,36.3,18.22,14.83,60.12,0.45,2.95,0.0,2.58,0.84,227.0,173.0,13.52,17.74,1,0,0
08001007900,2012,79,"Adams County, Colorado",5961.0,30.4,1314.0,72.43,779.0,35229.0,131700.0,36.3,18.22,14.83,60.12,0.45,2.95,0.0,2.58,0.84,237.0,176.0,13.39,18.04,1,0,0
08001007900,2013,79,"Adams County, Colorado",5961.0,30.4,1349.0,72.43,779.0,35229.0,131700.0,36.3,18.22,14.83,60.12,0.45,2.95,0.0,2.58,0.84,,,,,0,0,0
08001007900,2014,79,"Adams County, Colorado",5961.0,30.4,1383.0,72.43,779.0,35229.0,131700.0,36.3,18.22,14.83,60.12,0.45,2.95,0.0,2.58,0.84,,,,,0,0,0
08001007900,2015,79,"Adams County, Colorado",5961.0,30.4,1418.0,72.43,779.0,35229.0,131700.0,36.3,18.22,14.83,60.12,0.45,2.95,0.0,2.58,0.84,,,,,0,0,0
08001007900,2016,79,"Adams County, Colorado",5961.0,30.4,1452.0,72.43,779.0,35229.0,131700.0,36.3,18.22,14.83,60.12,0.45,2.95,0.0,2.58,0.84,194.0,122.0,8.4,13.36,0,0,0
08001008000,2000,80,"Adams County, Colorado",6183.0,15.93,574.0,30.58,615.0,38395.0,115600.0,24.1,29.39,18.63,43.93,0.5,4.51,0.32,2.67,0.05,61.0,17.0,2.96,10.63,0,0,0
08001008000,2001,80,"Adams County, Colorado",6183.0,15.93,590.0,30.58,615.0,38395.0,115600.0,24.1,29.39,18.63,43.93,0.5,4.51,0.32,2.67,0.05,52.0,20.0,3.39,8.82,0,0,0
08001008000,2002,80,"Adams County, Colorado",6183.0,15.93,606.0,30.58,615.0,38395.0,115600.0,24.1,29.39,18.63,43.93,0.5,4.51,0.32,2.67,0.05,46.0,23.0,3.8,7.59,1,0,0
08001008000,2003,80,"Adams County, Colorado",6183.0,15.93,622.0,30.58,615.0,38395.0,115600.0,24.1,29.39,18.63,43.93,0.5,4.51,0.32,2.67,0.05,73.0,46.0,7.4,11.74,1,0,0
08001008000,2004,80,"Adams County, Colorado",6183.0,15.93,638.0,30.58,615.0,38395.0,115600.0,24.1,29.39,18.63,43.93,0.5,4.51,0.32,2.67,0.05,88.0,66.0,10.35,13.8,0,0,0
08001008000,2005,80,"Adams County, Colorado",7043.0,28.01,654.0,40.48,847.0,35287.0,160000.0,42.8,16.23,27.7,51.19,1.05,2.58,0.0,0.97,0.28,78.0,57.0,8.72,11.94,0,0,0
08001008000,2006,80,"Adams County, Colorado",7043.0,28.01,669.0,40.48,847.0,35287.0,160000.0,42.8,16.23,27.7,51.19,1.05,2.58,0.0,0.97,0.28,90.0,68.0,10.16,13.44,0,0,0
08001008000,2007,80,"Adams County, Colorado",7043.0,28.01,685.0,40.48,847.0,35287.0,160000.0,42.8,16.23,27.7,51.19,1.05,2.58,0.0,0.97,0.28,76.0,58.0,8.46,11.09,1,0,0
08001008000,2008,80,"Adams County, Colorado",7043.0,28.01,701.0,40.48,847.0,35287.0,160000.0,42.8,16.23,27.7,51.19,1.05,2.58,0.0,0.97,0.28,67.0,53.0,7.56,9.56,1,0,0
08001008000,2009,80,"Adams County, Colorado",7043.0,28.01,717.0,40.48,847.0,35287.0,160000.0,42.8,16.23,27.7,51.19,1.05,2.58,0.0,0.97,0.28,52.0,38.0,5.3,7.25,1,0,0
08001008000,2010,80,"Adams County, Colorado",5742.0,16.05,733.0,42.47,893.0,43418.0,142800.0,32.2,24.09,15.94,55.17,0.52,2.26,0.31,1.58,0.12,42.0,31.0,4.23,5.73,1,0,0
08001008000,2011,80,"Adams County, Colorado",6470.0,13.5,751.0,44.24,1023.0,48288.0,155600.0,27.5,24.4,18.92,52.24,0.34,2.64,0.0,1.39,0.06,64.0,48.0,6.39,8.52,1,0,0
08001008000,2012,80,"Adams County, Colorado",6470.0,13.5,769.0,44.24,1023.0,48288.0,155600.0,27.5,24.4,18.92,52.24,0.34,2.64,0.0,1.39,0.06,82.0,60.0,7.8,10.66,1,0,0
08001008000,2013,80,"Adams County, Colorado",6470.0,13.5,788.0,44.24,1023.0,48288.0,155600.0,27.5,24.4,18.92,52.24,0.34,2.64,0.0,1.39,0.06,,,,,0,0,0
08001008000,2014,80,"Adams County, Colorado",6470.0,13.5,806.0,44.24,1023.0,48288.0,155600.0,27.5,24.4,18.92,52.24,0.34,2.64,0.0,1.39,0.06,,,,,0,0,0
08001008000,2015,80,"Adams County, Colorado",6470.0,13.5,824.0,44.24,1023.0,48288.0,155600.0,27.5,24.4,18.92,52.24,0.34,2.64,0.0,1.39,0.06,,,,,0,0,0
08001008000,2016,80,"Adams County, Colorado",6470.0,13.5,842.0,44.24,1023.0,48288.0,155600.0,27.5,24.4,18.92,52.24,0.34,2.64,0.0,1.39,0.06,35.0,18.0,2.14,4.16,0,0,0
08001008100,2000,81,"Adams County, Colorado",1050.0,17.23,263.0,71.08,721.0,33967.0,0.0,28.4,49.71,13.81,27.62,0.95,2.57,1.71,3.05,0.57,43.0,29.0,11.03,16.35,0,0,0
08001008100,2001,81,"Adams County, Colorado",1050.0,17.23,265.0,71.08,721.0,33967.0,0.0,28.4,49.71,13.81,27.62,0.95,2.57,1.71,3.05,0.57,91.0,41.0,15.5,34.4,0,0,0
08001008100,2002,81,"Adams County, Colorado",1050.0,17.23,266.0,71.08,721.0,33967.0,0.0,28.4,49.71,13.81,27.62,0.95,2.57,1.71,3.05,0.57,28.0,14.0,5.26,10.53,1,0,0
08001008100,2003,81,"Adams County, Colorado",1050.0,17.23,268.0,71.08,721.0,33967.0,0.0,28.4,49.71,13.81,27.62,0.95,2.57,1.71,3.05,0.57,41.0,29.0,10.84,15.33,1,0,0
08001008100,2004,81,"Adams County, Colorado",1050.0,17.23,269.0,71.08,721.0,33967.0,0.0,28.4,49.71,13.81,27.62,0.95,2.57,1.71,3.05,0.57,32.0,19.0,7.06,11.9,0,0,0
08001008100,2005,81,"Adams County, Colorado",573.0,6.48,271.0,35.88,1078.0,33424.0,19600.0,45.0,16.23,0.0,71.55,7.68,0.0,0.0,4.54,0.0,30.0,22.0,8.13,11.09,0,0,0
08001008100,2006,81,"Adams County, Colorado",573.0,6.48,272.0,35.88,1078.0,33424.0,19600.0,45.0,16.23,0.0,71.55,7.68,0.0,0.0,4.54,0.0,52.0,32.0,11.76,19.12,0,0,0
08001008100,2007,81,"Adams County, Colorado",573.0,6.48,274.0,35.88,1078.0,33424.0,19600.0,45.0,16.23,0.0,71.55,7.68,0.0,0.0,4.54,0.0,31.0,18.0,6.58,11.33,1,0,0
08001008100,2008,81,"Adams County, Colorado",573.0,6.48,275.0,35.88,1078.0,33424.0,19600.0,45.0,16.23,0.0,71.55,7.68,0.0,0.0,4.54,0.0,11.0,8.0,2.91,4.0,1,0,0
08001008100,2009,81,"Adams County, Colorado",573.0,6.48,277.0,35.88,1078.0,33424.0,19600.0,45.0,16.23,0.0,71.55,7.68,0.0,0.0,4.54,0.0,18.0,14.0,5.06,6.51,1,0,0
08001008100,2010,81,"Adams County, Colorado",854.0,8.77,278.0,88.54,1212.0,31005.0,102100.0,47.1,52.81,9.72,24.24,0.59,10.19,0.0,2.22,0.23,7.0,6.0,2.16,2.52,1,0,0
08001008100,2011,81,"Adams County, Colorado",1254.0,8.7,339.0,94.63,1275.0,24706.0,,47.0,65.63,3.59,18.98,0.0,8.61,0.0,3.19,0.0,17.0,10.0,2.95,5.01,1,0,0
08001008100,2012,81,"Adams County, Colorado",1254.0,8.7,400.0,94.63,1275.0,24706.0,,47.0,65.63,3.59,18.98,0.0,8.61,0.0,3.19,0.0,21.0,17.0,4.25,5.25,1,0,0
08001008100,2013,81,"Adams County, Colorado",1254.0,8.7,461.0,94.63,1275.0,24706.0,,47.0,65.63,3.59,18.98,0.0,8.61,0.0,3.19,0.0,,,,,0,0,0
08001008100,2014,81,"Adams County, Colorado",1254.0,8.7,522.0,94.63,1275.0,24706.0,,47.0,65.63,3.59,18.98,0.0,8.61,0.0,3.19,0.0,,,,,0,0,0
08001008100,2015,81,"Adams County, Colorado",1254.0,8.7,583.0,94.63,1275.0,24706.0,,47.0,65.63,3.59,18.98,0.0,8.61,0.0,3.19,0.0,,,,,0,0,0
08001008100,2016,81,"Adams County, Colorado",1254.0,8.7,644.0,94.63,1275.0,24706.0,,47.0,65.63,3.59,18.98,0.0,8.61,0.0,3.19,0.0,39.0,19.0,2.95,6.06,0,0,0
08001008200,2000,82,"Adams County, Colorado",5393.0,8.22,224.0,14.38,798.0,48107.0,132300.0,24.2,44.41,15.26,32.1,0.65,5.12,0.39,1.97,0.11,20.0,12.0,5.36,8.93,0,0,0
08001008200,2001,82,"Adams County, Colorado",5393.0,8.22,238.0,14.38,798.0,48107.0,132300.0,24.2,44.41,15.26,32.1,0.65,5.12,0.39,1.97,0.11,17.0,10.0,4.2,7.14,0,0,0
08001008200,2002,82,"Adams County, Colorado",5393.0,8.22,252.0,14.38,798.0,48107.0,132300.0,24.2,44.41,15.26,32.1,0.65,5.12,0.39,1.97,0.11,8.0,6.0,2.38,3.17,1,0,0
08001008200,2003,82,"Adams County, Colorado",5393.0,8.22,267.0,14.38,798.0,48107.0,132300.0,24.2,44.41,15.26,32.1,0.65,5.12,0.39,1.97,0.11,35.0,29.0,10.88,13.13,1,0,0
08001008200,2004,82,"Adams County, Colorado",5393.0,8.22,281.0,14.38,798.0,48107.0,132300.0,24.2,44.41,15.26,32.1,0.65,5.12,0.39,1.97,0.11,32.0,23.0,8.19,11.4,0,0,0
08001008200,2005,82,"Adams County, Colorado",5285.0,10.27,295.0,18.77,1038.0,52650.0,174100.0,28.0,38.33,11.16,40.08,0.76,5.81,0.21,3.65,0.0,59.0,38.0,12.88,20.0,0,0,0
08001008200,2006,82,"Adams County, Colorado",5285.0,10.27,309.0,18.77,1038.0,52650.0,174100.0,28.0,38.33,11.16,40.08,0.76,5.81,0.21,3.65,0.0,40.0,31.0,10.03,12.94,0,0,0
08001008200,2007,82,"Adams County, Colorado",5285.0,10.27,323.0,18.77,1038.0,52650.0,174100.0,28.0,38.33,11.16,40.08,0.76,5.81,0.21,3.65,0.0,44.0,27.0,8.35,13.61,1,0,0
08001008200,2008,82,"Adams County, Colorado",5285.0,10.27,338.0,18.77,1038.0,52650.0,174100.0,28.0,38.33,11.16,40.08,0.76,5.81,0.21,3.65,0.0,28.0,24.0,7.11,8.29,1,0,0
08001008200,2009,82,"Adams County, Colorado",5285.0,10.27,352.0,18.77,1038.0,52650.0,174100.0,28.0,38.33,11.16,40.08,0.76,5.81,0.21,3.65,0.0,24.0,18.0,5.12,6.82,1,0,0
08001008200,2010,82,"Adams County, Colorado",5484.0,4.51,366.0,24.78,1245.0,46720.0,151100.0,29.2,31.98,16.81,44.13,0.67,3.37,0.38,2.5,0.15,26.0,21.0,5.74,7.1,1,0,0
08001008200,2011,82,"Adams County, Colorado",5148.0,9.57,381.0,36.29,1499.0,47029.0,148600.0,26.2,35.9,17.64,37.24,0.23,2.62,0.43,5.11,0.84,50.0,35.0,9.19,13.12,1,0,0
08001008200,2012,82,"Adams County, Colorado",5148.0,9.57,396.0,36.29,1499.0,47029.0,148600.0,26.2,35.9,17.64,37.24,0.23,2.62,0.43,5.11,0.84,37.0,22.0,5.56,9.34,1,0,0
08001008200,2013,82,"Adams County, Colorado",5148.0,9.57,411.0,36.29,1499.0,47029.0,148600.0,26.2,35.9,17.64,37.24,0.23,2.62,0.43,5.11,0.84,,,,,0,0,0
08001008200,2014,82,"Adams County, Colorado",5148.0,9.57,426.0,36.29,1499.0,47029.0,148600.0,26.2,35.9,17.64,37.24,0.23,2.62,0.43,5.11,0.84,,,,,0,0,0
08001008200,2015,82,"Adams County, Colorado",5148.0,9.57,441.0,36.29,1499.0,47029.0,148600.0,26.2,35.9,17.64,37.24,0.23,2.62,0.43,5.11,0.84,,,,,0,0,0
08001008200,2016,82,"Adams County, Colorado",5148.0,9.57,456.0,36.29,1499.0,47029.0,148600.0,26.2,35.9,17.64,37.24,0.23,2.62,0.43,5.11,0.84,18.0,13.0,2.85,3.95,0,0,0
08001008308,2000,83.08,"Adams County, Colorado",4972.0,18.9,729.0,39.47,591.0,31346.0,133200.0,27.5,45.9,21.0,26.45,0.76,2.23,0.1,3.24,0.32,163.0,92.0,12.62,22.36,0,0,0
08001008308,2001,83.08,"Adams County, Colorado",4972.0,18.9,744.0,39.47,591.0,31346.0,133200.0,27.5,45.9,21.0,26.45,0.76,2.23,0.1,3.24,0.32,121.0,67.0,9.01,16.27,0,0,0
08001008308,2002,83.08,"Adams County, Colorado",4972.0,18.9,759.0,39.47,591.0,31346.0,133200.0,27.5,45.9,21.0,26.45,0.76,2.23,0.1,3.24,0.32,60.0,36.0,4.75,7.91,1,0,0
08001008308,2003,83.08,"Adams County, Colorado",4972.0,18.9,773.0,39.47,591.0,31346.0,133200.0,27.5,45.9,21.0,26.45,0.76,2.23,0.1,3.24,0.32,143.0,95.0,12.28,18.49,1,0,0
08001008308,2004,83.08,"Adams County, Colorado",4972.0,18.9,788.0,39.47,591.0,31346.0,133200.0,27.5,45.9,21.0,26.45,0.76,2.23,0.1,3.24,0.32,155.0,108.0,13.7,19.67,0,0,0
08001008308,2005,83.08,"Adams County, Colorado",5682.0,23.94,803.0,42.54,649.0,32792.0,98700.0,36.8,37.49,13.71,42.19,0.32,2.9,0.0,2.24,1.16,157.0,107.0,13.33,19.55,0,0,0
08001008308,2006,83.08,"Adams County, Colorado",5682.0,23.94,818.0,42.54,649.0,32792.0,98700.0,36.8,37.49,13.71,42.19,0.32,2.9,0.0,2.24,1.16,167.0,104.0,12.72,20.42,0,0,0
08001008308,2007,83.08,"Adams County, Colorado",5682.0,23.94,833.0,42.54,649.0,32792.0,98700.0,36.8,37.49,13.71,42.19,0.32,2.9,0.0,2.24,1.16,161.0,90.0,10.81,19.34,1,0,0
08001008308,2008,83.08,"Adams County, Colorado",5682.0,23.94,847.0,42.54,649.0,32792.0,98700.0,36.8,37.49,13.71,42.19,0.32,2.9,0.0,2.24,1.16,65.0,40.0,4.72,7.67,1,0,0
08001008308,2009,83.08,"Adams County, Colorado",5682.0,23.94,862.0,42.54,649.0,32792.0,98700.0,36.8,37.49,13.71,42.19,0.32,2.9,0.0,2.24,1.16,57.0,39.0,4.52,6.61,1,0,0
08001008308,2010,83.08,"Adams County, Colorado",5557.0,26.71,877.0,48.67,755.0,35906.0,75300.0,28.9,26.54,17.64,47.13,0.4,5.34,0.43,2.07,0.45,49.0,35.0,3.99,5.59,1,0,0
08001008308,2011,83.08,"Adams County, Colorado",5545.0,33.88,887.0,46.35,753.0,30054.0,28300.0,44.2,24.54,21.7,43.64,1.66,6.91,0.0,1.55,0.0,95.0,53.0,5.98,10.71,1,0,0
08001008308,2012,83.08,"Adams County, Colorado",5545.0,33.88,896.0,46.35,753.0,30054.0,28300.0,44.2,24.54,21.7,43.64,1.66,6.91,0.0,1.55,0.0,145.0,77.0,8.59,16.18,1,0,0
08001008308,2013,83.08,"Adams County, Colorado",5545.0,33.88,906.0,46.35,753.0,30054.0,28300.0,44.2,24.54,21.7,43.64,1.66,6.91,0.0,1.55,0.0,,,,,0,0,0
08001008308,2014,83.08,"Adams County, Colorado",5545.0,33.88,916.0,46.35,753.0,30054.0,28300.0,44.2,24.54,21.7,43.64,1.66,6.91,0.0,1.55,0.0,,,,,0,0,0
08001008308,2015,83.08,"Adams County, Colorado",5545.0,33.88,925.0,46.35,753.0,30054.0,28300.0,44.2,24.54,21.7,43.64,1.66,6.91,0.0,1.55,0.0,,,,,0,0,0
08001008308,2016,83.08,"Adams County, Colorado",5545.0,33.88,935.0,46.35,753.0,30054.0,28300.0,44.2,24.54,21.7,43.64,1.66,6.91,0.0,1.55,0.0,62.0,25.0,2.67,6.63,0,0,0
08001008309,2000,83.09,"Adams County, Colorado",3052.0,15.97,302.0,27.55,634.0,36270.0,132500.0,27.0,58.42,11.93,22.41,1.08,1.64,0.33,3.93,0.26,153.0,73.0,24.17,50.66,0,0,0
08001008309,2001,83.09,"Adams County, Colorado",3052.0,15.97,304.0,27.55,634.0,36270.0,132500.0,27.0,58.42,11.93,22.41,1.08,1.64,0.33,3.93,0.26,161.0,80.0,26.36,53.05,0,0,0
08001008309,2002,83.09,"Adams County, Colorado",3052.0,15.97,305.0,27.55,634.0,36270.0,132500.0,27.0,58.42,11.93,22.41,1.08,1.64,0.33,3.93,0.26,61.0,42.0,13.77,20.0,1,0,0
08001008309,2003,83.09,"Adams County, Colorado",3052.0,15.97,307.0,27.55,634.0,36270.0,132500.0,27.0,58.42,11.93,22.41,1.08,1.64,0.33,3.93,0.26,133.0,79.0,25.77,43.39,1,0,0
08001008309,2004,83.09,"Adams County, Colorado",3052.0,15.97,308.0,27.55,634.0,36270.0,132500.0,27.0,58.42,11.93,22.41,1.08,1.64,0.33,3.93,0.26,142.0,88.0,28.57,46.1,0,0,0
08001008309,2005,83.09,"Adams County, Colorado",3300.0,20.46,310.0,19.87,697.0,32405.0,24500.0,34.5,47.42,8.79,43.0,0.0,0.0,0.0,0.79,0.0,101.0,56.0,18.09,32.63,0,0,0
08001008309,2006,83.09,"Adams County, Colorado",3300.0,20.46,311.0,19.87,697.0,32405.0,24500.0,34.5,47.42,8.79,43.0,0.0,0.0,0.0,0.79,0.0,178.0,97.0,31.19,57.23,0,0,0
